MEAS_DT,COIL_ID,SEQ_NO,SPD,LEN,PWR,SET-FRQ,SET-DTY,SET-PWR,GATE-MS
2024-08-18 16:58:59.610,C2402298,1,250,241.1,1675,1000,100,82,1154
2024-08-18 16:59:02.895,C2402298,2,250,241.2,1702,1000,100,83,1670
2024-08-18 16:59:05.655,C2402298,3,250,241.1,1683,1000,100,82,1153
2024-08-18 16:59:08.946,C2402298,4,250,241.2,1705,1000,100,83,1670
2024-08-18 16:59:11.740,C2402298,5,250,241.1,1687,1000,100,82,1154
2024-08-18 16:59:14.975,C2402298,6,250,241.2,1709,1000,100,83,1670
2024-08-18 16:59:20.734,C2402298,7,250,241.1,1684,1000,100,82,1153
2024-08-18 16:59:23.943,C2402298,8,250,241.2,1709,1000,100,83,1670
2024-08-18 16:59:26.703,C2402298,9,250,241.1,1689,1000,100,82,1154
2024-08-18 16:59:30.127,C2402298,10,250,241.2,1712,1000,100,83,1670
2024-08-18 16:59:32.941,C2402298,11,250,241.1,1690,1000,100,82,1154
2024-08-18 16:59:36.213,C2402298,12,250,241.2,1713,1000,100,83,1670
2024-08-18 16:59:40.650,C2402298,13,30,19.4,687,1000,100,38,650
2024-08-18 16:59:42.364,C2402298,14,30,19.4,687,1000,100,38,650
2024-08-18 16:59:45.315,C2402298,15,30,19.4,687,1000,100,38,650
2024-08-18 16:59:48.718,C2402298,16,30,19.4,687,1000,100,38,650
2024-08-18 16:59:50.484,C2402298,17,30,19.4,687,1000,100,38,650
2024-08-18 16:59:52.102,C2402298,18,30,19.4,687,1000,100,38,650
2024-08-18 17:00:12.348,C2402298,19,250,241.1,1704,1000,100,83,1670
2024-08-18 17:00:14.976,C2402298,20,250,241.2,1687,1000,100,82,1154
2024-08-18 17:00:18.391,C2402298,21,250,241.1,1709,1000,100,83,1670
2024-08-18 17:00:21.023,C2402298,22,250,241.2,1690,1000,100,82,1154
2024-08-18 17:00:24.503,C2402298,23,250,241.1,1712,1000,100,83,1670
2024-08-18 17:00:27.188,C2402298,24,250,241.2,1692,1000,100,82,1154
2024-08-18 17:00:33.573,C2402298,25,250,241.1,1711,1000,100,83,1670
2024-08-18 17:00:36.176,C2402298,26,250,241.2,1692,1000,100,82,1154
2024-08-18 17:00:39.620,C2402298,27,250,241.1,1714,1000,100,83,1670
2024-08-18 17:00:42.320,C2402298,28,250,241.2,1693,1000,100,82,1154
2024-08-18 17:00:45.866,C2402298,29,250,241.1,1714,1000,100,83,1670
2024-08-18 17:00:48.483,C2402298,30,250,241.2,1694,1000,100,82,1154
2024-08-18 17:00:52.832,C2402298,31,30,19.4,688,1000,100,38,650
2024-08-18 17:00:54.314,C2402298,32,30,19.4,687,1000,100,38,650
2024-08-18 17:00:57.402,C2402298,33,30,19.4,687,1000,100,38,650
2024-08-18 17:00:59.223,C2402298,34,30,19.4,687,1000,100,38,650
2024-08-18 17:01:02.723,C2402298,35,30,19.4,687,1000,100,38,650
2024-08-18 17:01:04.444,C2402298,36,30,19.4,687,1000,100,38,650
2024-08-18 17:01:06.184,C2402298,37,30,19.4,687,1000,100,38,650
2024-08-18 17:01:09.164,C2402298,38,30,19.4,687,1000,100,38,650
2024-08-18 17:01:10.666,C2402298,39,30,19.4,687,1000,100,38,650
2024-08-18 17:01:57.015,C2402299,1,250,241.1,1680,1000,100,82,1154
2024-08-18 17:02:00.303,C2402299,2,250,241.2,1705,1000,100,83,1670
2024-08-18 17:02:03.029,C2402299,3,250,241.1,1687,1000,100,82,1153
2024-08-18 17:02:06.260,C2402299,4,250,241.2,1711,1000,100,83,1670
2024-08-18 17:02:09.031,C2402299,5,250,241.1,1689,1000,100,82,1154
2024-08-18 17:02:12.321,C2402299,6,250,241.2,1713,1000,100,83,1670
2024-08-18 17:02:18.169,C2402299,7,250,241.1,1688,1000,100,82,1153
2024-08-18 17:02:21.499,C2402299,8,250,241.2,1712,1000,100,83,1670
2024-08-18 17:02:24.347,C2402299,9,250,241.1,1692,1000,100,82,1154
2024-08-18 17:02:27.638,C2402299,10,250,241.2,1714,1000,100,83,1670
2024-08-18 17:02:30.456,C2402299,11,250,241.1,1693,1000,100,82,1154
2024-08-18 17:02:33.697,C2402299,12,250,241.2,1716,1000,100,83,1670
2024-08-18 17:02:38.182,C2402299,13,30,19.4,688,1000,100,38,650
2024-08-18 17:02:39.853,C2402299,14,30,19.4,687,1000,100,38,650
2024-08-18 17:02:42.793,C2402299,15,30,19.4,688,1000,100,38,650
2024-08-18 17:02:46.106,C2402299,16,30,19.4,688,1000,100,38,650
2024-08-18 17:02:47.865,C2402299,17,30,19.4,688,1000,100,38,650
2024-08-18 17:02:49.545,C2402299,18,30,19.4,687,1000,100,38,650
2024-08-18 17:03:09.961,C2402299,19,250,241.1,1705,1000,100,83,1670
2024-08-18 17:03:12.591,C2402299,20,250,241.2,1689,1000,100,82,1154
2024-08-18 17:03:15.995,C2402299,21,250,241.1,1712,1000,100,83,1670
2024-08-18 17:03:18.582,C2402299,22,250,241.2,1692,1000,100,82,1154
2024-08-18 17:03:22.020,C2402299,23,250,241.1,1713,1000,100,83,1670
2024-08-18 17:03:24.766,C2402299,24,250,241.2,1693,1000,100,82,1154
2024-08-18 17:03:31.123,C2402299,25,250,241.1,1712,1000,100,83,1670
2024-08-18 17:03:33.777,C2402299,26,250,241.2,1693,1000,100,82,1154
2024-08-18 17:03:37.209,C2402299,27,250,241.1,1714,1000,100,83,1670
2024-08-18 17:03:39.868,C2402299,28,250,241.2,1694,1000,100,82,1154
2024-08-18 17:03:43.349,C2402299,29,250,241.1,1716,1000,100,83,1670
2024-08-18 17:03:45.971,C2402299,30,250,241.2,1694,1000,100,82,1154
2024-08-18 17:03:50.210,C2402299,31,30,19.4,688,1000,100,38,650
2024-08-18 17:03:51.766,C2402299,32,30,19.4,687,1000,100,38,650
2024-08-18 17:03:54.833,C2402299,33,30,19.4,688,1000,100,38,650
2024-08-18 17:03:56.602,C2402299,34,30,19.4,688,1000,100,38,650
2024-08-18 17:04:00.149,C2402299,35,30,19.4,688,1000,100,38,650
2024-08-18 17:04:01.856,C2402299,36,30,19.4,687,1000,100,38,650
2024-08-18 17:04:03.535,C2402299,37,30,19.4,687,1000,100,38,650
2024-08-18 17:04:06.579,C2402299,38,30,19.4,688,1000,100,38,650
2024-08-18 17:04:08.050,C2402299,39,30,19.4,687,1000,100,38,650
2024-08-18 17:04:54.288,C2402300,1,250,241.1,1682,1000,100,82,1154
2024-08-18 17:04:57.600,C2402300,2,250,241.2,1707,1000,100,83,1670
2024-08-18 17:05:00.410,C2402300,3,250,241.1,1688,1000,100,82,1153
2024-08-18 17:05:03.699,C2402300,4,250,241.2,1711,1000,100,83,1670
2024-08-18 17:05:06.510,C2402300,5,250,241.1,1690,1000,100,82,1154
2024-08-18 17:05:09.793,C2402300,6,250,241.2,1713,1000,100,83,1670
2024-08-18 17:05:15.501,C2402300,7,250,241.1,1688,1000,100,82,1153
2024-08-18 17:05:18.720,C2402300,8,250,241.2,1713,1000,100,83,1670
2024-08-18 17:05:21.556,C2402300,9,250,241.1,1692,1000,100,82,1154
2024-08-18 17:05:24.897,C2402300,10,250,241.2,1714,1000,100,83,1670
2024-08-18 17:05:27.629,C2402300,11,250,241.1,1694,1000,100,82,1154
2024-08-18 17:05:30.906,C2402300,12,250,241.2,1716,1000,100,83,1670
2024-08-18 17:05:35.453,C2402300,13,30,19.4,688,1000,100,38,650
2024-08-18 17:05:37.148,C2402300,14,30,19.4,687,1000,100,38,650
2024-08-18 17:05:40.076,C2402300,15,30,19.4,688,1000,100,38,650
2024-08-18 17:05:43.431,C2402300,16,30,19.4,688,1000,100,38,650
2024-08-18 17:05:45.147,C2402300,17,30,19.4,688,1000,100,38,650
2024-08-18 17:05:46.887,C2402300,18,30,19.4,688,1000,100,38,650
2024-08-18 17:06:07.566,C2402300,19,250,241.1,1705,1000,100,83,1670
2024-08-18 17:06:10.279,C2402300,20,250,241.2,1688,1000,100,82,1154
2024-08-18 17:06:13.719,C2402300,21,250,241.1,1712,1000,100,83,1670
2024-08-18 17:06:16.491,C2402300,22,250,241.2,1690,1000,100,82,1154
2024-08-18 17:06:19.877,C2402300,23,250,241.1,1714,1000,100,83,1670
2024-08-18 17:06:22.474,C2402300,24,250,241.2,1693,1000,100,82,1154
2024-08-18 17:06:28.880,C2402300,25,250,241.1,1712,1000,100,83,1670
2024-08-18 17:06:31.518,C2402300,26,250,241.2,1692,1000,100,82,1154
2024-08-18 17:06:35.027,C2402300,27,250,241.1,1714,1000,100,83,1670
2024-08-18 17:06:37.692,C2402300,28,250,241.2,1694,1000,100,82,1154
2024-08-18 17:06:41.146,C2402300,29,250,241.1,1716,1000,100,83,1670
2024-08-18 17:06:43.757,C2402300,30,250,241.2,1695,1000,100,82,1154
2024-08-18 17:06:48.105,C2402300,31,30,19.4,688,1000,100,38,650
2024-08-18 17:06:49.627,C2402300,32,30,19.4,687,1000,100,38,650
2024-08-18 17:06:52.714,C2402300,33,30,19.4,688,1000,100,38,650
2024-08-18 17:06:54.494,C2402300,34,30,19.4,688,1000,100,38,650
2024-08-18 17:06:57.929,C2402300,35,30,19.4,688,1000,100,38,650
2024-08-18 17:06:59.632,C2402300,36,30,19.4,687,1000,100,38,650
2024-08-18 17:07:01.367,C2402300,37,30,19.4,687,1000,100,38,650
2024-08-18 17:07:04.377,C2402300,38,30,19.4,688,1000,100,38,650
2024-08-18 17:07:05.870,C2402300,39,30,19.4,687,1000,100,38,650
2024-08-18 17:07:52.720,C2402301,1,250,241.1,1680,1000,100,82,1154
2024-08-18 17:07:55.979,C2402301,2,250,241.2,1707,1000,100,83,1670
2024-08-18 17:07:58.789,C2402301,3,250,241.1,1688,1000,100,82,1153
2024-08-18 17:08:02.100,C2402301,4,250,241.2,1711,1000,100,83,1670
2024-08-18 17:08:04.936,C2402301,5,250,241.1,1690,1000,100,82,1154
2024-08-18 17:08:08.217,C2402301,6,250,241.2,1713,1000,100,83,1670
2024-08-18 17:08:14.008,C2402301,7,250,241.1,1688,1000,100,82,1153
2024-08-18 17:08:17.264,C2402301,8,250,241.2,1713,1000,100,83,1670
2024-08-18 17:08:20.059,C2402301,9,250,241.1,1692,1000,100,82,1154
2024-08-18 17:08:23.291,C2402301,10,250,241.2,1714,1000,100,83,1670
2024-08-18 17:08:26.041,C2402301,11,250,241.1,1693,1000,100,82,1154
2024-08-18 17:08:29.288,C2402301,12,250,241.2,1716,1000,100,83,1670
2024-08-18 17:08:33.772,C2402301,13,30,19.4,688,1000,100,38,650
2024-08-18 17:08:35.444,C2402301,14,30,19.4,687,1000,100,38,650
2024-08-18 17:08:38.386,C2402301,15,30,19.4,688,1000,100,38,650
2024-08-18 17:08:41.701,C2402301,16,30,19.4,688,1000,100,38,650
2024-08-18 17:08:43.497,C2402301,17,30,19.4,688,1000,100,38,650
2024-08-18 17:08:45.254,C2402301,18,30,19.4,688,1000,100,38,650
2024-08-18 17:09:05.638,C2402301,19,250,241.1,1707,1000,100,83,1670
2024-08-18 17:09:08.279,C2402301,20,250,241.2,1688,1000,100,82,1154
2024-08-18 17:09:11.723,C2402301,21,250,241.1,1712,1000,100,83,1670
2024-08-18 17:09:14.382,C2402301,22,250,241.2,1692,1000,100,82,1154
2024-08-18 17:09:17.802,C2402301,23,250,241.1,1714,1000,100,83,1670
2024-08-18 17:09:20.522,C2402301,24,250,241.2,1693,1000,100,82,1154
2024-08-18 17:09:26.989,C2402301,25,250,241.1,1712,1000,100,83,1670
2024-08-18 17:09:29.607,C2402301,26,250,241.2,1693,1000,100,82,1154
2024-08-18 17:09:33.117,C2402301,27,250,241.1,1714,1000,100,83,1670
2024-08-18 17:09:35.735,C2402301,28,250,241.2,1694,1000,100,82,1154
2024-08-18 17:09:39.245,C2402301,29,250,241.1,1717,1000,100,83,1670
2024-08-18 17:09:41.833,C2402301,30,250,241.2,1695,1000,100,82,1154
2024-08-18 17:09:46.155,C2402301,31,30,19.4,688,1000,100,38,650
2024-08-18 17:09:47.784,C2402301,32,30,19.4,687,1000,100,38,650
2024-08-18 17:09:50.830,C2402301,33,30,19.4,688,1000,100,38,650
2024-08-18 17:09:52.590,C2402301,34,30,19.4,688,1000,100,38,650
2024-08-18 17:09:56.027,C2402301,35,30,19.4,688,1000,100,38,650
2024-08-18 17:09:57.710,C2402301,36,30,19.4,687,1000,100,38,650
2024-08-18 17:09:59.480,C2402301,37,30,19.4,687,1000,100,38,650
2024-08-18 17:10:02.461,C2402301,38,30,19.4,688,1000,100,38,650
2024-08-18 17:10:03.971,C2402301,39,30,19.4,687,1000,100,38,650
2024-09-12 09:33:54.076,C2402302,1,250,241.1,1673,1000,100,82,1154
2024-09-12 09:33:57.302,C2402302,2,250,241.2,1698,1000,100,83,1670
2024-09-12 09:34:00.082,C2402302,3,250,241.1,1680,1000,100,82,1153
2024-09-12 09:34:03.403,C2402302,4,250,241.2,1703,1000,100,83,1670
2024-09-12 09:34:06.164,C2402302,5,250,241.1,1684,1000,100,82,1154
2024-09-12 09:34:09.413,C2402302,6,250,241.2,1707,1000,100,83,1670
2024-09-12 09:34:15.192,C2402302,7,250,241.1,1683,1000,100,82,1153
2024-09-12 09:34:18.465,C2402302,8,250,241.2,1707,1000,100,83,1670
2024-09-12 09:34:21.262,C2402302,9,250,241.1,1687,1000,100,82,1154
2024-09-12 09:34:24.577,C2402302,10,250,241.2,1709,1000,100,83,1670
2024-09-12 09:34:27.369,C2402302,11,250,241.1,1688,1000,100,82,1154
2024-09-12 09:34:30.647,C2402302,12,250,241.2,1712,1000,100,83,1670
2024-09-12 09:34:35.276,C2402302,13,30,19.4,687,1000,100,38,650
2024-09-12 09:34:37.024,C2402302,14,30,19.4,686,1000,100,38,650
2024-09-12 09:34:39.930,C2402302,15,30,19.4,686,1000,100,38,650
2024-09-12 09:34:43.253,C2402302,16,30,19.4,686,1000,100,38,650
2024-09-12 09:34:45.026,C2402302,17,30,19.4,686,1000,100,38,650
2024-09-12 09:34:46.714,C2402302,18,30,19.4,686,1000,100,38,650
2024-09-12 09:35:07.189,C2402302,19,250,241.1,1702,1000,100,83,1670
2024-09-12 09:35:09.802,C2402302,20,250,241.2,1685,1000,100,82,1154
2024-09-12 09:35:13.263,C2402302,21,250,241.1,1708,1000,100,83,1670
2024-09-12 09:35:16.021,C2402302,22,250,241.2,1688,1000,100,82,1154
2024-09-12 09:35:19.444,C2402302,23,250,241.1,1711,1000,100,83,1670
2024-09-12 09:35:22.121,C2402302,24,250,241.2,1689,1000,100,82,1154
2024-09-12 09:35:28.518,C2402302,25,250,241.1,1708,1000,100,83,1670
2024-09-12 09:35:31.149,C2402302,26,250,241.2,1689,1000,100,82,1154
2024-09-12 09:35:34.636,C2402302,27,250,241.1,1712,1000,100,83,1670
2024-09-12 09:35:37.303,C2402302,28,250,241.2,1692,1000,100,82,1154
2024-09-12 09:35:40.817,C2402302,29,250,241.1,1713,1000,100,83,1670
2024-09-12 09:35:43.398,C2402302,30,250,241.2,1693,1000,100,82,1154
2024-09-12 09:35:47.791,C2402302,31,30,19.4,687,1000,100,38,650
2024-09-12 09:35:49.368,C2402302,32,30,19.4,687,1000,100,38,650
2024-09-12 09:35:52.464,C2402302,33,30,19.4,687,1000,100,38,650
2024-09-12 09:35:54.241,C2402302,34,30,19.4,687,1000,100,38,650
2024-09-12 09:35:57.654,C2402302,35,30,19.4,687,1000,100,38,650
2024-09-12 09:35:59.396,C2402302,36,30,19.4,687,1000,100,38,650
2024-09-12 09:36:01.113,C2402302,37,30,19.4,687,1000,100,38,650
2024-09-12 09:36:04.103,C2402302,38,30,19.4,687,1000,100,38,650
2024-09-12 09:36:05.607,C2402302,39,30,19.4,686,1000,100,38,650
2024-09-12 09:36:52.725,C2402303,1,250,241.1,1678,1000,100,82,1154
2024-09-12 09:36:55.920,C2402303,2,250,241.2,1704,1000,100,83,1670
2024-09-12 09:36:58.697,C2402303,3,250,241.1,1685,1000,100,82,1153
2024-09-12 09:37:01.934,C2402303,4,250,241.2,1708,1000,100,83,1670
2024-09-12 09:37:04.777,C2402303,5,250,241.1,1688,1000,100,82,1154
2024-09-12 09:37:08.032,C2402303,6,250,241.2,1711,1000,100,83,1670
2024-09-12 09:37:13.747,C2402303,7,250,241.1,1685,1000,100,82,1153
2024-09-12 09:37:17.028,C2402303,8,250,241.2,1711,1000,100,83,1670
2024-09-12 09:37:19.888,C2402303,9,250,241.1,1689,1000,100,82,1154
2024-09-12 09:37:23.102,C2402303,10,250,241.2,1713,1000,100,83,1670
2024-09-12 09:37:25.884,C2402303,11,250,241.1,1692,1000,100,82,1154
2024-09-12 09:37:29.150,C2402303,12,250,241.2,1714,1000,100,83,1670
2024-09-12 09:37:33.703,C2402303,13,30,19.4,687,1000,100,38,650
2024-09-12 09:37:35.376,C2402303,14,30,19.4,687,1000,100,38,650
2024-09-12 09:37:38.328,C2402303,15,30,19.4,687,1000,100,38,650
2024-09-12 09:37:41.643,C2402303,16,30,19.4,687,1000,100,38,650
2024-09-12 09:37:43.429,C2402303,17,30,19.4,687,1000,100,38,650
2024-09-12 09:37:45.098,C2402303,18,30,19.4,687,1000,100,38,650
2024-09-12 09:38:05.412,C2402303,19,250,241.1,1704,1000,100,83,1670
2024-09-12 09:38:08.097,C2402303,20,250,241.2,1687,1000,100,82,1154
2024-09-12 09:38:11.540,C2402303,21,250,241.1,1709,1000,100,83,1670
2024-09-12 09:38:14.185,C2402303,22,250,241.2,1689,1000,100,82,1154
2024-09-12 09:38:17.675,C2402303,23,250,241.1,1712,1000,100,83,1670
2024-09-12 09:38:20.332,C2402303,24,250,241.2,1692,1000,100,82,1154
2024-09-12 09:38:26.709,C2402303,25,250,241.1,1711,1000,100,83,1670
2024-09-12 09:38:29.382,C2402303,26,250,241.2,1690,1000,100,82,1154
2024-09-12 09:38:32.867,C2402303,27,250,241.1,1713,1000,100,83,1670
2024-09-12 09:38:35.563,C2402303,28,250,241.2,1693,1000,100,82,1154
2024-09-12 09:38:39.082,C2402303,29,250,241.1,1714,1000,100,83,1670
2024-09-12 09:38:41.701,C2402303,30,250,241.2,1693,1000,100,82,1154
2024-09-12 09:38:45.986,C2402303,31,30,19.4,687,1000,100,38,650
2024-09-12 09:38:47.488,C2402303,32,30,19.4,687,1000,100,38,650
2024-09-12 09:38:50.539,C2402303,33,30,19.4,687,1000,100,38,650
2024-09-12 09:38:52.351,C2402303,34,30,19.4,687,1000,100,38,650
2024-09-12 09:38:55.859,C2402303,35,30,19.4,687,1000,100,38,650
2024-09-12 09:38:57.585,C2402303,36,30,19.4,687,1000,100,38,650
2024-09-12 09:38:59.314,C2402303,37,30,19.4,687,1000,100,38,650
2024-09-12 09:39:02.304,C2402303,38,30,19.4,687,1000,100,38,650
2024-09-12 09:39:03.816,C2402303,39,30,19.4,687,1000,100,38,650
2024-09-12 10:17:58.319,C2402304,1,250,241.1,1673,1000,100,82,1154
2024-09-12 10:18:01.643,C2402304,2,250,241.2,1698,1000,100,83,1670
2024-09-12 10:18:04.483,C2402304,3,250,241.1,1680,1000,100,82,1153
2024-09-12 10:18:07.732,C2402304,4,250,241.2,1703,1000,100,83,1670
2024-09-12 10:18:10.569,C2402304,5,250,241.1,1684,1000,100,82,1154
2024-09-12 10:18:13.840,C2402304,6,250,241.2,1707,1000,100,83,1670
2024-09-12 10:18:19.666,C2402304,7,250,241.1,1683,1000,100,82,1153
2024-09-12 10:18:22.942,C2402304,8,250,241.2,1707,1000,100,83,1670
2024-09-12 10:18:25.748,C2402304,9,250,241.1,1687,1000,100,82,1154
2024-09-12 10:18:29.023,C2402304,10,250,241.2,1709,1000,100,83,1670
2024-09-12 10:18:31.838,C2402304,11,250,241.1,1688,1000,100,82,1154
2024-09-12 10:18:35.077,C2402304,12,250,241.2,1711,1000,100,83,1670
2024-09-12 10:18:39.479,C2402304,13,30,19.4,687,1000,100,38,650
2024-09-12 10:18:41.207,C2402304,14,30,19.4,686,1000,100,38,650
2024-09-12 10:18:44.127,C2402304,15,30,19.4,686,1000,100,38,650
2024-09-12 10:18:47.508,C2402304,16,30,19.4,686,1000,100,38,650
2024-09-12 10:18:49.201,C2402304,17,30,19.4,686,1000,100,38,650
2024-09-12 10:18:50.873,C2402304,18,30,19.4,686,1000,100,38,650
2024-09-12 10:19:11.019,C2402304,19,250,241.1,1702,1000,100,83,1670
2024-09-12 10:19:13.710,C2402304,20,250,241.2,1685,1000,100,82,1154
2024-09-12 10:19:17.095,C2402304,21,250,241.1,1708,1000,100,83,1670
2024-09-12 10:19:19.792,C2402304,22,250,241.2,1688,1000,100,82,1154
2024-09-12 10:19:23.224,C2402304,23,250,241.1,1711,1000,100,83,1670
2024-09-12 10:19:25.840,C2402304,24,250,241.2,1689,1000,100,82,1154
2024-09-12 10:19:32.390,C2402304,25,250,241.1,1708,1000,100,83,1670
2024-09-12 10:19:35.111,C2402304,26,250,241.2,1689,1000,100,82,1154
2024-09-12 10:19:38.556,C2402304,27,250,241.1,1712,1000,100,83,1670
2024-09-12 10:19:41.192,C2402304,28,250,241.2,1692,1000,100,82,1154
2024-09-12 10:19:44.667,C2402304,29,250,241.1,1713,1000,100,83,1670
2024-09-12 10:19:47.274,C2402304,30,250,241.2,1693,1000,100,82,1154
2024-09-12 10:19:51.539,C2402304,31,30,19.4,687,1000,100,38,650
2024-09-12 10:19:53.069,C2402304,32,30,19.4,686,1000,100,38,650
2024-09-12 10:19:56.135,C2402304,33,30,19.4,687,1000,100,38,650
2024-09-12 10:19:57.886,C2402304,34,30,19.4,687,1000,100,38,650
2024-09-12 10:20:01.375,C2402304,35,30,19.4,687,1000,100,38,650
2024-09-12 10:20:03.080,C2402304,36,30,19.4,687,1000,100,38,650
2024-09-12 10:20:04.785,C2402304,37,30,19.4,687,1000,100,38,650
2024-09-12 10:20:07.799,C2402304,38,30,19.4,687,1000,100,38,650
2024-09-12 10:20:09.238,C2402304,39,30,19.4,686,1000,100,38,650
2024-09-12 10:41:56.440,C2402305,1,250,241.1,1677,1000,100,82,1154
2024-09-12 10:41:59.682,C2402305,2,250,241.2,1702,1000,100,83,1670
2024-09-12 10:42:02.510,C2402305,3,250,241.1,1683,1000,100,82,1153
2024-09-12 10:42:05.896,C2402305,4,250,241.2,1707,1000,100,83,1670
2024-09-12 10:42:08.746,C2402305,5,250,241.1,1686,1000,100,82,1154
2024-09-12 10:42:11.974,C2402305,6,250,241.2,1709,1000,100,83,1670
2024-09-12 10:42:17.784,C2402305,7,250,241.1,1685,1000,100,82,1153
2024-09-12 10:42:21.070,C2402305,8,250,241.2,1709,1000,100,83,1670
2024-09-12 10:42:23.826,C2402305,9,250,241.1,1689,1000,100,82,1154
2024-09-12 10:42:27.138,C2402305,10,250,241.2,1711,1000,100,83,1670
2024-09-12 10:42:29.916,C2402305,11,250,241.1,1690,1000,100,82,1154
2024-09-12 10:42:33.172,C2402305,12,250,241.2,1712,1000,100,83,1670
2024-09-12 10:42:37.632,C2402305,13,30,19.4,687,1000,100,38,650
2024-09-12 10:42:39.372,C2402305,14,30,19.4,637,1000,100,35,650
2024-09-12 10:42:42.356,C2402305,15,30,19.4,687,1000,100,38,650
2024-09-12 10:42:45.680,C2402305,16,30,19.4,687,1000,100,38,650
2024-09-12 10:42:47.440,C2402305,17,30,19.4,687,1000,100,38,650
2024-09-12 10:42:49.128,C2402305,18,30,19.4,687,1000,100,38,650
2024-09-12 10:43:09.828,C2402305,19,250,241.1,1702,1000,100,83,1670
2024-09-12 10:43:12.468,C2402305,20,250,241.2,1685,1000,100,82,1154
2024-09-12 10:43:15.972,C2402305,21,250,241.1,1709,1000,100,83,1670
2024-09-12 10:43:18.650,C2402305,22,250,241.2,1687,1000,100,82,1154
2024-09-12 10:43:22.038,C2402305,23,250,241.1,1710,1000,100,83,1670
2024-09-12 10:43:24.654,C2402305,24,250,241.2,1690,1000,100,82,1154
2024-09-12 10:43:31.112,C2402305,25,250,241.1,1709,1000,100,83,1670
2024-09-12 10:43:33.754,C2402305,26,250,241.2,1689,1000,100,82,1154
2024-09-12 10:43:37.178,C2402305,27,250,241.1,1712,1000,100,83,1670
2024-09-12 10:43:39.954,C2402305,28,250,241.2,1691,1000,100,82,1154
2024-09-12 10:43:43.476,C2402305,29,250,241.1,1712,1000,100,83,1670
2024-09-12 10:43:46.238,C2402305,30,250,241.2,1691,1000,100,82,1154
2024-09-12 10:43:50.596,C2402305,31,30,19.4,687,1000,100,38,650
2024-09-12 10:43:52.120,C2402305,32,30,19.4,687,1000,100,38,650
2024-09-12 10:43:55.174,C2402305,33,30,19.4,687,1000,100,38,650
2024-09-12 10:43:56.952,C2402305,34,30,19.4,687,1000,100,38,650
2024-09-12 10:44:00.440,C2402305,35,30,19.4,687,1000,100,38,650
2024-09-12 10:44:02.118,C2402305,36,30,19.4,687,1000,100,38,650
2024-09-12 10:44:03.852,C2402305,37,30,19.4,687,1000,100,38,650
2024-09-12 10:44:06.834,C2402305,38,30,19.4,687,1000,100,38,650
2024-09-12 10:44:08.318,C2402305,39,30,19.4,687,1000,100,38,650
2024-09-12 11:05:55.521,C2402306,1,250,241.1,1673,1000,100,82,1154
2024-09-12 11:05:58.804,C2402306,2,250,241.2,1698,1000,100,83,1670
2024-09-12 11:06:01.572,C2402306,3,250,241.1,1680,1000,100,82,1153
2024-09-12 11:06:04.788,C2402306,4,250,241.2,1703,1000,100,83,1670
2024-09-12 11:06:07.531,C2402306,5,250,241.1,1684,1000,100,82,1154
2024-09-12 11:06:10.916,C2402306,6,250,241.2,1705,1000,100,83,1670
2024-09-12 11:06:16.788,C2402306,7,250,241.1,1682,1000,100,82,1153
2024-09-12 11:06:20.029,C2402306,8,250,241.2,1707,1000,100,83,1670
2024-09-12 11:06:22.826,C2402306,9,250,241.1,1687,1000,100,82,1154
2024-09-12 11:06:26.099,C2402306,10,250,241.2,1709,1000,100,83,1670
2024-09-12 11:06:28.834,C2402306,11,250,241.1,1688,1000,100,82,1154
2024-09-12 11:06:32.123,C2402306,12,250,241.2,1711,1000,100,83,1670
2024-09-12 11:06:36.675,C2402306,13,30,19.4,687,1000,100,38,650
2024-09-12 11:06:38.384,C2402306,14,30,19.4,686,1000,100,38,650
2024-09-12 11:06:41.300,C2402306,15,30,19.4,686,1000,100,38,650
2024-09-12 11:06:44.586,C2402306,16,30,19.4,686,1000,100,38,650
2024-09-12 11:06:46.263,C2402306,17,30,19.4,686,1000,100,38,650
2024-09-12 11:06:47.959,C2402306,18,30,19.4,686,1000,100,38,650
2024-09-12 11:07:08.474,C2402306,19,250,241.1,1702,1000,100,83,1670
2024-09-12 11:07:11.045,C2402306,20,250,241.2,1685,1000,100,82,1154
2024-09-12 11:07:14.512,C2402306,21,250,241.1,1708,1000,100,83,1670
2024-09-12 11:07:17.147,C2402306,22,250,241.2,1688,1000,100,82,1154
